Estrellas,Opinion,Id,Titulo
5.0 de 5 estrellas,"

  Me encanta es súper bonito y práctico

",Alexa,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,You get completely lost in history and reading it in this edition is even more beautiful haha,Sam,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Perfecto!! Me vino en buenas condiciones, ningun maltratado o dobles ademas ee que es muy bonito y ligero

",Andrea Cardona,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
4.0 de 5 estrellas,"The book is beautiful but it came to me without protection and it is a little damaged from the top, it has some spelling errors but in general it is good and with an excellent font size",Alejandro Escobar,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Fue un regalo para una amiga y a ella le encantó. Llego en tiempo y en buenas condiciones.Totalmente recomendado.

",Carolina Chavez,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
3.0 de 5 estrellas,"

  Aun no lo he leído el tamaño es pequeñoSolo puedo decir que viene súper bien empacando en buen estado eso se lleva un excelente

",Roberto,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,The pasta is beautiful and the translation is excellent. My sheets have not stained and I take it to work every day I love this book,Ing. Iván Hernández,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,It is a very nice edition. It took a while to arrive but it is perfect.,Linette,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Es una muy buena edición para tenerla en tu colección. Me encanto.

",Gloria Cruz Jiménez,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,Precious edition,Vanessa Paz,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"Excellent edition of my favorite book, its cover is hard and very beautiful, I loved it!",Rosales Christian,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Hermosa portada, el material muy bueno, me encantó

",Ceres,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"I loved the book, it arrived ahead of schedule, excellent provider attention",MARIA LEONARDA FLORES LARA,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Exelente

",absalon is-boset,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,Excellent although it did not come in the plastic as it usually does.,Celina,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"I bought it as a gift, I am very happy.",Leobardo hdz,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
4.0 de 5 estrellas,"I was looking for this edition and finally I found it, hardcover and very nice cover",Anémona,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Llego en muy buen estado, solo dos pequeños detalles en las hojas. No viene con plástico.

",Lau Mon,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"I'm delighted!! The book is spectacular on its own, but its presentation is incomparable!",Micheller,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"Very good presentation, I loved the color and the font size is very good and it is small to transport it",Vanessa Miranda ,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,habit,Marysol Cantú,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,The design of the pasta was beautiful and it arrived in excellent condition.,Roberto O,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,I loved!! The type of blade is fragile but I liked it a lot.,Dr Ponce,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"This book is beautiful, this edition is worth buying, as well as being one of Jane Austen's best works.",Yáya,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Mejor imposible

",Cristian Alonso Espejo García,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  De mis favoritos la presentación es muy bonita

",Elizabeth Godoy,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Muy bonito

",Luis ,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Excelentes condiciones pero si hay pocas faltas de ortografías

",juan carlos,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Mejor de lo que esperabaEs de pasta dura

",Alejandra Dominguez,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Todo muy bien.

",Kamila Mercado,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"Excellent seller, the book is beautiful: 3 ....",Jesús Alejandro Escalante Camacho,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Lo importante es amar sin ataduras, sin miedos

",ClienteAmazon,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Hermoso libro.

",Jesus,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,Very nice presentation for a gift,EVELYN,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  El producto venía muy bien cuidado!!

",Cristina,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"Good product, I'm on time,",Antonio Patlan,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,This very cute arrived on time,Juan Jose Flores Miramontes,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Muy hermoso el libro

",Ana Karen Noyola,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Exelente

",Evma ,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,I loved,Orquidea,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  He leído este libro muchas veces y es uno de mis favoritos ya lo necesitaba para tenerlo en mi colección, llego en perfecto estado en la fecha establecida el material es muy bueno.

",adriana cerezo ,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"The delivery times were excellent, as was the packaging. The book is in excellent condition. The price is very good for the quality of the pasta.",Maria Valencia,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,"

  Super bello y su recepción fue increíblemente anticipada

",Mimi Baqueiro,Orgullo Y Prejuicio (Edicion Conmemorativa) / Pride and Prejudice (Commemorative Edition)
5.0 de 5 estrellas,I thought it would come smaller. Maybe it would be the only thing that I pray would be good. But my 2 year old girl likes drawings and colors. It has been an excellent book for the terriblws 2 stage. You have learned to know your emotions with this wonderful book,Ruth Cerda,El Monstruo de Colores
5.0 de 5 estrellas,"An extremely interesting book, my 3 year old son loved it! The size is large, the images are clear and pretty, and the story is kid-friendly. On the 3rd reading, my son almost knew the book and it still fascinates him!",Pau Avelar,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es un gran libro. Muy bonito y les ayuda a los niños pequeños a comenzar a identificar y comprender sus emociones. ¡Mi niño de 2 años lo ama!

",Mauricio Torres,El Monstruo de Colores
5.0 de 5 estrellas,"

  A mi niño le encantó la historia, identifica muy bien lo de los sentimientos a como lo presenta el libro. Corto y muy bonito en todo.

",Andrea,El Monstruo de Colores
5.0 de 5 estrellas,"

  El libro esta hecho e impreso en buena calidad, además de que la historia tiene un buen mensaje.Las ilustraciones tienen tal efecto que se sienten como si estuvieran en 3D y mi bebé está encantada con los colores.

",Carmen,El Monstruo de Colores
5.0 de 5 estrellas,"

  Los niños se interesan en las emociones, los colores y lo que representan. El monstruo ayuda a comprender con sus facciones. Muy apto para niños desde los 2 hasta los 8 años.

",Nallely,El Monstruo de Colores
5.0 de 5 estrellas,"It is a book with fabulous illustrations, through which the different states of mind and feelings that children usually go through are reflected, ideal to make them understand that they should not be repressed and thus they can express what they feel.",Claudia Velazquez,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es un cuento corto, sobre los sentimientos. Muy lindo, me gusta para dormir a mi hijo es una narrativa fácil.

",Lalo Cuellar,El Monstruo de Colores
1.0 de 5 estrellas,"

  La versión es corta. El libro viene de calidad pero trae pocas emociones creo cinco. Entonces en realidad tuve que portarme en otros materiales de consulta para poder trabajar con mis hijos las emociones completas. 😔. Es caro para las pocas emociones que tiene.

",Anilú,El Monstruo de Colores
5.0 de 5 estrellas,One of the best books to start teaching about emotions to young children (2 years and up).,Sergio Amaral Franco,El Monstruo de Colores
5.0 de 5 estrellas,"

  Ideal para que los niños aprendan sobre sus emociones, muy sencillo de entender

",Rene Vargas,El Monstruo de Colores
5.0 de 5 estrellas,"Incredible book, beautiful content, my son I love it. Do not hesitate to buy it",Hortensia Perez S.,El Monstruo de Colores
3.0 de 5 estrellas,I help children understand their emotions by identifying them with colors. But for children under 3 years I do not recommend it as it is not hard paste and my 2 year old has already broken several sheets!,Gabriela,El Monstruo de Colores
5.0 de 5 estrellas,"Very good book, my girl loved it, it is very beautiful and the way it explains emotions",Luz,El Monstruo de Colores
5.0 de 5 estrellas,"

  Llegó en tiempo, en perfectas condiciones, es de muy buena calidad, los dibujos parecen en tercera dimensión y el contenido es maravilloso para el manejo de las emociones

",Katia ,El Monstruo de Colores
1.0 de 5 estrellas,"

  La caja llegó sin retractilar y falta el dado y la figura de la niña. Falta también una pieza para fijar los atriles de los botes. Sin el dado no podemos jugar con el producto.

",Paola Padilla Arce,El Monstruo de Colores
5.0 de 5 estrellas,"

  Hermosas ilustraciones, tamaño más grande de lo que pensé, y la historia genial! A mi hijo le encantó

",Alejandro Higashi,El Monstruo de Colores
4.0 de 5 estrellas,"

  Buen libro, buen contenido.  Un poco caro desde mi punto de vista para la cantidad de contenido  (30 paginas, con un promedio de 10 palabras por pagina aprox)  y la produccion.

",V. Hernandez,El Monstruo de Colores
5.0 de 5 estrellas,"

  Me encantan las ilustraciones de este libro, buen tamaño y  a los niños les llama mucho la atención

",francAlvarez,El Monstruo de Colores
5.0 de 5 estrellas,"

  A mis hijos les encanta la historia y realmente nos ha ayudado a que sepan distinguir sus emociones y nos las comuniquen.

",Lili GL,El Monstruo de Colores
5.0 de 5 estrellas,"Good book, for children three years and older, helps them to recognize their emotions.",Paulina Barba,El Monstruo de Colores
5.0 de 5 estrellas,"

  Me gusto, lo uso para  que los niños identifiquen  sus emociones y aprendan a manejarlas.

",Abel Cruz Montalvo,El Monstruo de Colores
5.0 de 5 estrellas,"

  El producto llegó muy bien, en tiempo y forma.

",Felipe,El Monstruo de Colores
5.0 de 5 estrellas,"

  Súper bueno para enseñar a los niños sobre sus emociones y muchas veces tmb a los adultos

",Jare,El Monstruo de Colores
5.0 de 5 estrellas,"

  Buen libro, tiene impacto en los niños

",emilia moad,El Monstruo de Colores
5.0 de 5 estrellas,It is a wonderful book for children to begin to identify their emotions in a simple way,Maria Jose Fregoso,El Monstruo de Colores
5.0 de 5 estrellas,"Excellent book, I used it with my preschool students to teach them the different emotions that we can feel",Ficky,El Monstruo de Colores
5.0 de 5 estrellas,"

  Excelente forma de enseñar las emociones!

",Ximena Chavez,El Monstruo de Colores
5.0 de 5 estrellas,"

  Muy buen libro para explicar emociones a los niños. Inteligencia emocional basica con unos graficos muy lindos. A los niños les encanta!

",Carolina,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es un libro hermoso, a mi niño de 4 años le encantó y nos ayudó a hablar sobre las emociones

",Olga pavon,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es genial , enseña muy bien a los niños a procesar sus emocionesMi hijo En su escuela lo ocupan mucho !

",Paulina Salazar,El Monstruo de Colores
5.0 de 5 estrellas,"

  A mi hija de 4 años le encanta. Es muy didáctico para los niños, les facilita la comprensión de las emociones.

",Exa González,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es hermoso, para niños pequeños

",Elizabet,El Monstruo de Colores
5.0 de 5 estrellas,"

  Excelente libro para el manejo de las emociones en niños pequeños. Una muy buena opcion de regalo

",samuel soriano patron,El Monstruo de Colores
5.0 de 5 estrellas,"

  Me llegó súper rápido, la pasta es gruesa, llegó en buen estado, estamos fasinados con el cuento

",PAOLA,El Monstruo de Colores
5.0 de 5 estrellas,Nice book,Nohemi,El Monstruo de Colores
5.0 de 5 estrellas,"

  me encanto y llego a tiempo

",Yudith R.,El Monstruo de Colores
5.0 de 5 estrellas,"

  Excelente libro para el trabajo de emociones con los pequeños...

",WayneKrassner,El Monstruo de Colores
5.0 de 5 estrellas,"

  Les encanta a los niños!

",Nadia,El Monstruo de Colores
5.0 de 5 estrellas,"

  A mí hijo le gustó mucho.

",Alejandra Hurtado Saenz,El Monstruo de Colores
5.0 de 5 estrellas,"

  Muy lindo libro!

",Albert Djaddah,El Monstruo de Colores
5.0 de 5 estrellas,"

  Muy lindo a mi niña le encantó!

",Alicia,El Monstruo de Colores
5.0 de 5 estrellas,"

  Un libro que todos los niños deben tener

",GRECIA OLIVA RUIZ,El Monstruo de Colores
5.0 de 5 estrellas,"

  Muy bonito! A mi Niño le encanto! Lo recomiendo

",veronica noguez noguez,El Monstruo de Colores
5.0 de 5 estrellas,"

  Padrisimo y llego en un dia

",Claudia CA,El Monstruo de Colores
5.0 de 5 estrellas,Good book for children.,Alejandra,El Monstruo de Colores
5.0 de 5 estrellas,The title you were looking for,Pablo,El Monstruo de Colores
5.0 de 5 estrellas,"This book my son loves and it is useful to explain emotions to him, since when he is crying out of frustration and he is angry, for example, I tell him that what he is feeling is anger and it is like what happens to the monster when it is red . The illustrations are beautiful, the edition is of good quality and has endured well the use that the child gives it, whom we are teaching to take care of books, but even so if it were thinner it would have already broken. Compared to other books of a similar quality, I find it a bit expensive, but it was worth it and I will buy the continuation when I find a bargain.",Jorge Medina,El Monstruo de Colores
5.0 de 5 estrellas,"

  Es un excelente libro, desde las ilustraciones hasta el empastado y contenido. En mi caso adquirí la versión pop up y a mis alumnos les fascina. El monstruo de los colores ayuda a que los niños identifiquen las emociones básicas por lo que este libro se ha convertido en una herramienta indispensable para la educación emocional de mis alumnos preescolares. Ampliamente recomendable!

",Aarón HM,El Monstruo de Colores
5.0 de 5 estrellas,"

  Me gustó! Pensé el libro sería más chico, las hojas no son de cartón y pareciera que en ellas llegan a tener textura y como 3D, te da la sensación de que puedes sacar o tomar algunas de las ilustraciones, el final esta siento un poco inconcluso, me gustaría tuviera dos paginas más para el desenlace de las emociones

",Aidil Zeuqram,El Monstruo de Colores
4.0 de 5 estrellas,It is a very nice book and I really liked it. I give it 4 stars because I expected it to be a pup-up as the title of the description says.,Ingrid Domm,El Monstruo de Colores
5.0 de 5 estrellas,"It is a book with little text but a nice message, my 2-year-old baby likes it a lot because of the images",Angelica Mazorra,El Monstruo de Colores
5.0 de 5 estrellas,"I love this book, it helps children a lot to know their emotions",marcosmac,El Monstruo de Colores
5.0 de 5 estrellas,"

  Llego rapidísimo ! , y nos encantó , un buen libro para los niños sin duda

",Mayra R.,El Monstruo de Colores
5.0 de 5 estrellas,Fantastic book. It is a simple story with many images and little text. Ideal for young children. It's a nice story,AE Diaz,Perdido Y Encontrado
3.0 de 5 estrellas,"My 1-year-old daughter did not like it, she loses interest very quickly when we are reading this book specifically, it should be noted that my daughter likes books a lot. It seems strange to me that this one in particular does not tolerate it, I do not know why",Carina D.,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Les fascina a los niños los cuentos, estos son muy lindas historias y los dibujos les atraen. Leer a los niños es muy gratificante.

",Patrica Camacho,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Todos los libros de este autor son muy recomendables. Historias sencillas y excelentes ilustraciones.  Le va a encantar a los pequeños.

",Viridiana Cortes,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Me encanta la historia. Excelente libro aunque a mi pequeña aún no les llama tanto la atención.

",MARIELA,Perdido Y Encontrado
5.0 de 5 estrellas,"A great success, my 3-year-old son loves it since he was a year and a half and he keeps asking me for it, this was a gift and it was worth it",Alejandra Herrera,Perdido Y Encontrado
5.0 de 5 estrellas,Super good recommendation and excellent quality. And the great size.,Fátimabmr,Perdido Y Encontrado
5.0 de 5 estrellas,"I totally recommend it, the size I loved and in general the quality of the book far exceeded my expectations and the price was great.",Sandra Ley,Perdido Y Encontrado
5.0 de 5 estrellas,"

  El libro llego en perfectas condicinoes, la historia es sencilla y bonita, fácil de seguir para los niños

",Haydeé Montiel,Perdido Y Encontrado
5.0 de 5 estrellas,"Beautiful illustrations and material, a very nice and simple story for children",SERGIO ROJAS,Perdido Y Encontrado
5.0 de 5 estrellas,"

  A mi hijo le encantó

",Blanca Maldonado,Perdido Y Encontrado
5.0 de 5 estrellas,"My son loves this book, I am satisfied with my purchase, I arrive on time and it is excellent",Lupita nieto,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Un libro que disfrutaron mucho mis hijos

",angie,Perdido Y Encontrado
5.0 de 5 estrellas,"Good to start reading, clear text and simple story. The illustrations are beautiful and the paper and finish are of good quality.",Amaya,Perdido Y Encontrado
5.0 de 5 estrellas,Amazing message about friendship,Alfredo Ortega Tapia,Perdido Y Encontrado
5.0 de 5 estrellas,It is a beautiful story well written with quality illustrations It is very much enjoyed by my son and I enjoy reading it to him,Gabriela G.Alcántara,Perdido Y Encontrado
4.0 de 5 estrellas,"

  A mí nene le encanta leerlo

",Un usurio,Perdido Y Encontrado
5.0 de 5 estrellas,"A book that children and parents will surely enjoy, excellent illustrations!",sara osuna,Perdido Y Encontrado
5.0 de 5 estrellas,Happy to read this story.,Maria Alejandra Ortega Amaya,Perdido Y Encontrado
5.0 de 5 estrellas,Beautiful story and beautiful illustrations,Dante I. Castañeda,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Excelente estado

",Achoc,Perdido Y Encontrado
4.0 de 5 estrellas,"

  Bonitas ilustraciones

",Eva Viridiana,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Fantastic!

",MARIA ELENA RODRIGUEZ LARA,Perdido Y Encontrado
5.0 de 5 estrellas,"

  Fantástico libro para niños

",Jennyvette O.,Perdido Y Encontrado
5.0 de 5 estrellas,My son loved it,Emilio Chavez,Perdido Y Encontrado
4.0 de 5 estrellas,It is a very cute and simple story for the little ones. My son is 2 years old and he loves it.,Ross,Perdido Y Encontrado
5.0 de 5 estrellas,"Great book, I started backwards with the last one, now I read this one and will continue with the first. It is a book that sometimes seems literary so fluid and metaphorical, it is very light to read (because of people who do not read much or do not read essay type) ... it is a book narrated from a historical perspective, well founded that it is enjoyed from beginning to end. I use it for my classes because it is easier for my students to understand the complexity of the world from the author's explanation: that is, he explains it with pears and apples :)",Cinthia Alcántara,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"Yuval Noah Harari's clarity of mind and his ability to discern about the future based on 1) the past and 2) the confusing and overwhelming amount of information we have today is amazing. While it is true, as the author firmly says, that you cannot predict what we will be as humans in the year 2050, this book is the closest thing to a guide to understanding the issues that will define where we are heading as a civilization and as a species.",Carlos ,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Llegó en muy buenas condiciones, me interesaba que así fuera porque ya amazon me había entregado un par de libros maltratados o sucios, pero en este caso todo estuvo impecable.El libro es muy bueno y te hace pensar y reflexionar todo el tiempo, además si ya leíste el anterior: Sapiens (De Humanos a Dioses) este te va a gustar bastante.

",Paco Hernández,Homo deus: Breve historia del mañana
4.0 de 5 estrellas,"

  No me malentiendan, el libro es muy bueno. Pero si acabas de leer el anterior (Sapiens, de animales a dioses *super recomendado*), se siente algunos temas repetidos, en especial al principio del libro.Después de la segunda mitad, este nuevo libro se torna interesante por sus propios méritos.

",Sergio Basurto,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Después de Sapiens donde nos guío brillante y valientemente por la historia de la humanidad, Yuval Noah Harari nos presenta ahora un atisbo al futuro.Su argumentación es inteligente, fluída y fácil de entender; y contiene un sin número de referencias bibliográficas que sostienen su escalofriante, factible y retante visión de futuro.En mi opinión, el único prietito en el arroz es que al final tuvo que apurar sus conclusiones, dejando algunos cabos sueltos. Incluso me perece que dejó algunas ideas en el tintero; quizás por presión del editor...En resumen, este un libro que, como Sapiens, HAY QUE LEER si queremos entender dónde estamos parados y para dónde vamos.

",gmall.mx,Homo deus: Breve historia del mañana
4.0 de 5 estrellas,"A book that leaves you thinking, a lot. I do not share everything written, but several of the examples and visionary proposals are still very real. We are already living many of them. At some points it allows your mind to travel to settings that are seen or seen in science fiction movies. Who does not remember the devices on which you could see the person you were talking to, or the computers in the operating room and you thought, ""When will that become reality"" and now it is. In this book there are many ingredients like these.",diego valentin peralta benitez,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Un paseo por las proyecciones de la evolución y el futuro, esta 2a parte es tan buena como la primera. Para meditar por largo tiempo... y cambiar nuestra visión del mundo de hoy y de lo que nos espera.

",Angel Vargas,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"A book that opens the doors to what can happen in the future with Humanity, we are probably on our way to revolutions that will change the way the world works. In itself, the book changes our perspective of our present and our future, inviting us to stop thinking in a classical way and opening the doors to the already existing possibilities of humanity.A book of pleasant reading like all of the author's, of excellent narrative and of disturbing reflections on the problems and possibilities for humanity in the near future.",C. Palomera,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"a pleasant read, and that gives us knowledge, digestible, the historical journey is of great interest that shows us the evolution of our history through time in different contexts.",Marcela Franco,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Ya es un hecho que estamos en un cambio época cuyo principal impacto es antropológico. Por eso es necesario comprender, orientar y finalmente aprovechar esta situación inédita. Harari proporciona elementos de crítica oportunos y veraces, suscitando nuevas inquietudes y, sobre todo, nuevo maneras de enfoque de la realidad y caminos de solución de muchos desafíos al hombre de hoy. Gracias.

",Luis Fernando,Homo deus: Breve historia del mañana
1.0 de 5 estrellas,"

  Acabo de recibir mi producto y me llamó la atención que en la envoltura del libro decía ""Dañar Pack"", lo desenvolví y me percaté que estaba golpeado de dos esquinas y de una base también. Revisé la caja del pedido y venía intacta y sin algún golpe, por lo que probablemente así venía de editorial. Si me lee el vendedor, se le pide que tenga cuidado con lo que envía.

",Tavo CR,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Luego del estupendo SAPIENS, es obligatorio leer de nuevo a Yuval Noah Harari. La visión que nos muestra del futuro inmediato y a largo plazo no es muy gratificante; sin embargo, es sorprendente la forma de mirar la evolución de la especie humana. Bien documentado, analizado y contundente en sus conclusiones. Este pensador joven es lectura obligada de quienes se interesan por la humanidad y la sobrevivencia de la especie.

",Mons. Daniel Alberto Medina Pech,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"This book along with sappiens are two books that will help you understand: 1- how the world and humans work 2- where we will go. In Kindle version it has a very good price, friendly with the eyes. fully recommended!",OTONIEL,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"It clarifies how man continues to develop significant advances, even difficult to understand for the common citizen. Its significance will be essential for the present century",EduardoG,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"Excellent book, very good description of what is happening to man today not only in the technological and scientific fields, but also in the sicial, economic, religious and political. Simple descriptions and based on true data. Very enjoyable reading! I loved the book!",Le Horla,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"If you are looking to change paradigms. Start with these books. It is a book that lets you see things from different perspectives, a different and very valid approach",Guillermo  Tamez,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"Besides being exciting and light, reading captivates all the attention and unravels the possibilities of evolution, according to current aspects. I have been fascinated by reading this book and since I had already read the previous one (From animals to gods), I already had the basis to internalize myself in this other one. I recommend it to any being who is checked of being human.",L S,Homo deus: Breve historia del mañana
4.0 de 5 estrellas,I consider that on this occasion the author explores more complex but valid concepts in all the extension of the word to explain the complexity of his concepts.,Musassusas,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"The package arrived on time and without details, I have not read it yet but I am sure it is a book that you must read in your life.",MaicK,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Un libro que habla del destino al que nos dirigimos si no llegamos a conocer nuestra preferencia sobre inteligencia o conciencia.Dedicado a todos los que rara vez nos detenemos a apreciar una flor por solo seguir buscando el poder sin sentido.

",I. B.,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,It makes you wonder what awaits us as humanity in the future. Great read,Agustín Mar Acosta,Homo deus: Breve historia del mañana
4.0 de 5 estrellas,Very good book that gives an insight into the future that may be ... the theory it raises is good. very good continuation is Sapiens,Enrique García,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Todos los libros de yuval noah harari me encantan, te hacen pensar

",Hector E Gonzalez,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Junto a Sapiens del mismo autor, te lleva de la mano en la Historia de la Humanidad y nuestro Planeta, no te lo pierdas, vale mucho la pena.

",Alan Medina,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,Excellent. The author is amazing and the book in perfect condition,Héctor,Homo deus: Breve historia del mañana
4.0 de 5 estrellas,"What does medicine, technology, politics, religion, and the human being have to do with it? Well everything, according to this book. I really highly recommend it. It is full of data that will make you think ...",Rosendo Rios,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"It is one of the best books I have read, I highly recommend it, it is easy to understand and has a lot of depth.",Ximena,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,Harari leads us to a critical vision of future scenarios and motivates us to reflect on the alternative construction of scenarios and paradigms that rescue humanity from the fatality of its destruction.,fernando garcia,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,Excellent. An interesting and intelligent book that leads the reader to question the choices we have made as a species and in life itself.,Federico Rodriguez Leon,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"It is a very interesting book with a very good writing, it is worth reading",JCP,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Encuentro este libro muy entretenido y disfruto leerlo con calma, ya que te pone a pensar cada ciertas lineas y reflexionas sobre tu comportamiento y deseos. Recomiendo leerlo con amplio criterio

",Axel Amezquita,Homo deus: Breve historia del mañana
5.0 de 5 estrellas,"

  Un must para tratar de entender lo que se avecina en los convulsos tiempos que pasamos.

",Alejandro Zamora,Homo deus: Breve historia del mañana
